,itemA,itemB,freqAB,supportAB,freqA,supportA,freqB,supportB,confidenceAtoB,confidenceBtoA,lift
10325,packaged cheese,baking supplies decor,5458,0.1784753146207841,976939,31.945675227247012,23541,0.7697851560073065,0.005586838072796766,0.23185081347436384,0.0072576588794909655
7815,prepared soups salads,cold flu allergy,399,0.013047206034022141,71422,2.33548257985446,25812,0.8440463211783948,0.005586513959284254,0.015457926545792653,0.006618729113687478
14543,latino foods,seafood counter,418,0.01366850155945177,74841,2.4472830746672964,29443,0.9627791660644459,0.0055851739020055845,0.014196922867914278,0.005801095514806485
6563,canned fruit applesauce,feminine care,486,0.015892085545199903,87027,2.8457624048191605,19590,0.6405883864824405,0.005584473783998069,0.024808575803981624,0.008717725612640571
12117,packaged poultry,vitamins supplements,658,0.021516445038562832,117846,3.85353644683051,44622,1.4591288913537246,0.005583558203078594,0.014746089372955044,0.003826638096308531
8439,packaged poultry,red wines,658,0.021516445038562832,117846,3.85353644683051,34564,1.1302346600499784,0.005583558203078594,0.019037148478185394,0.004940176054087469
10909,cereal,bakery desserts,2100,0.0686695054422218,376194,12.301455204919614,34075,1.1142444752112897,0.005582226191805292,0.06162876008804108,0.005009875584751504
5989,packaged vegetables fruits,body lotions soap,9816,0.3209808882956425,1759552,57.53693601898679,40478,1.3236210672810733,0.005578692758156621,0.24250209990612184,0.004214720433255219
10791,laundry,beers coolers,520,0.01700387753807397,93224,3.0484028454027072,47578,1.5557893952047759,0.0055779627563717505,0.010929421161040816,0.00358529423941572
5999,food storage,eye ear care,365,0.011935414041148075,65456,2.140395784869557,8841,0.2890986179117538,0.005576264971889513,0.041284922520076914,0.019288452543179044
6739,canned fruit applesauce,more household,485,0.015859385780703606,87027,2.8457624048191605,17194,0.5622397507493151,0.005572983097199719,0.02820751424915668,0.009912111496514475
8241,pickled goods olives,spirits,626,0.020470052574681357,112381,3.6748322338582518,27197,0.889335495005765,0.0055703366227387195,0.023017244549031143,0.006263481727671974
7146,missing,frozen dessert,384,0.012556709566577702,68958,2.254910360135586,19208,0.6280970764448555,0.0055686069781606205,0.019991670137442734,0.008865838079807594
8478,missing,diapers wipes,384,0.012556709566577702,68958,2.254910360135586,24184,0.7908111045784249,0.0055686069781606205,0.01587826662256037,0.007041639837783008
10912,dry pasta,bakery desserts,1482,0.04846105098351082,266292,8.70768568724768,34075,1.1142444752112897,0.00556531927357938,0.04349229640498899,0.00499470214786037
13712,cleaning products,meat counter,653,0.021352946216081352,117406,3.83914855045214,70533,2.3064124892172524,0.005561896325571095,0.009258077779195555,0.0024114924592082334
6525,fresh dips tapenades,trash bags liners,1969,0.06438583629320702,354614,11.595794287089545,31602,1.0333779576119493,0.005552516257113368,0.062306183152965,0.005373170790235135
5734,packaged vegetables fruits,dog food care,9766,0.3193459000708277,1759552,57.53693601898679,33976,1.1110071985261563,0.005550276434001382,0.28743819166470447,0.004995715996587859
10857,bread,beers coolers,3234,0.10575103838102158,582711,19.054512469401192,47578,1.5557893952047759,0.005549920972832159,0.06797259237462693,0.0035672700880582035
5728,fresh dips tapenades,dog food care,1967,0.06432043676421442,354614,11.595794287089545,33976,1.1110071985261563,0.0055468763218598244,0.0578938073934542,0.0049926556094489925
14594,cream,seafood counter,1748,0.05715918833952558,315485,10.316285202113974,29443,0.9627791660644459,0.00554067546793033,0.059368950174914246,0.00575487678091224
8414,soup broth bouillon,red wines,1915,0.06262004901040702,345630,11.302019602854822,34564,1.1302346600499784,0.005540607007493561,0.055404467075569945,0.0049021740381316545
6152,soft drinks,deodorants,1949,0.0637318410032811,351800,11.503777149796967,14758,0.4825831244363378,0.0055400795906765206,0.13206396530695216,0.011480052472094611
8315,ice cream ice,digestion,2744,0.0897281537778365,495340,16.19750134559531,26460,0.8652357685719947,0.005539629345500061,0.10370370370370371,0.006402450692304127
10851,lunch meat,beers coolers,2183,0.07138358589541438,394101,12.887009887754788,47578,1.5557893952047759,0.005539189192618136,0.04588255075875404,0.003560372123431949
14688,canned fruit applesauce,packaged seafood,482,0.01576128648721472,87027,2.8457624048191605,20824,0.68093989587087,0.00553851103680467,0.023146369573568956,0.008133626874250536
7845,popcorn jerky,cold flu allergy,897,0.0293316887531776,162022,5.298081243218887,25812,0.8440463211783948,0.0055362851958376015,0.03475127847512785,0.006559219626842578
14550,dish detergents,seafood counter,523,0.01710197683156286,94537,3.0913376361863443,29443,0.9627791660644459,0.005532225477855232,0.017763135550045855,0.0057461001160518665
6674,popcorn jerky,cocoa drink mixes,896,0.0292989889886813,162022,5.298081243218887,21083,0.6894091348754106,0.00553011319450445,0.04249869563155149,0.00802152584691795
7157,canned meat seafood,frozen dessert,369,0.01206621309913326,66735,2.18221878366032,19208,0.6280970764448555,0.005529332434254889,0.019210745522698875,0.008803308662972806
14526,soap,seafood counter,353,0.011543016867192522,63851,2.087912662853002,29443,0.9627791660644459,0.005528496029819424,0.0119892673980233,0.005742226488363127
11217,laundry,packaged meat,515,0.01684037871559249,93224,3.0484028454027072,33581,1.0980907915501192,0.005524328499098945,0.015336053125279176,0.005030848579743147
14102,condiments,indian foods,1223,0.03999181197897013,221399,7.239695159715459,15879,0.5192395604366857,0.005523963522870475,0.0770199634737704,0.01063856443878191
8411,dish detergents,red wines,522,0.017069277067066565,94537,3.0913376361863443,34564,1.1302346600499784,0.005521647608872717,0.015102418701539173,0.004885399292770364
10302,nuts seeds dried fruit,baking supplies decor,1679,0.05490290458928115,304372,9.952892719266636,23541,0.7697851560073065,0.005516276135781215,0.07132237373093751,0.007165994424201208
7631,grains rice dried goods,plates bowls cups flatware,793,0.025930913245562806,143790,4.701899136922416,42697,1.3961818446983545,0.005514987134014883,0.0185727334473148,0.003950049311238823
5710,nuts seeds dried fruit,dog food care,1676,0.054804805295792264,304372,9.952892719266636,33976,1.1110071985261563,0.005506419775800665,0.04932893807393454,0.004956241312482395
8146,canned meat seafood,white wines,367,0.012000813570140668,66735,2.18221878366032,29897,0.9776248591457645,0.005499363152768413,0.012275479145064721,0.005625228431254994
10323,milk,baking supplies decor,4853,0.15869195710052497,883960,28.9052838241459,23541,0.7697851560073065,0.005490067423865333,0.2061509706469564,0.007131947636326238
10300,breakfast bakery,baking supplies decor,1372,0.04486407688891825,249949,8.173273436084713,23541,0.7697851560073065,0.005489119780435209,0.058281296461492715,0.00713071658708772
10892,asian foods,bakery desserts,912,0.02982218522062204,166161,5.4334255684690556,34075,1.1142444752112897,0.005488652571903154,0.02676449009537784,0.004925896151167689
5362,baby food formula,cat food care,2094,0.06847330685524403,381617,12.478786027783027,63032,2.0611315557305354,0.005487176933941623,0.03322122096712781,0.002662215771082491
14006,marinades meat preparation,trail mix snack mix,342,0.011183319457733265,62356,2.0390265149310394,34993,1.1442628590188895,0.005484636602732696,0.009773383248078187,0.004793161430962915
5550,cream,air fresheners candles,1730,0.05657059257859225,315485,10.316285202113974,19731,0.6451990532764182,0.005483620457391002,0.08767928640210837,0.008499114233885417
14756,energy granola bars,bulk dried fruits vegetables,2495,0.08158591241825877,455041,14.879733536159073,17142,0.5605393629955077,0.0054830224089697415,0.1455489441138724,0.009781690227192278
5835,dish detergents,first aid,518,0.016938478009081378,94537,3.0913376361863443,10753,0.35162056762867194,0.005479336132942657,0.048172602994513154,0.015583093360821535
14547,instant foods,seafood counter,1097,0.03587164165243682,200349,6.551365117068427,29443,0.9627791660644459,0.005475445347867971,0.037258431545698474,0.005687124878542977
10847,honeys syrups nectars,beers coolers,364,0.01190271427665178,66540,2.1758423295835425,47578,1.5557893952047759,0.005470393748121431,0.007650594812728571,0.0035161531277833444
14738,juice nectars,packaged seafood,1813,0.05928467303178483,331427,10.837584847713927,20824,0.68093989587087,0.005470284557383677,0.08706300422589319,0.008033432305192812
9288,dish detergents,mint gum,517,0.016905778244585085,94537,3.0913376361863443,22308,0.7294663463833734,0.0054687582639601435,0.023175542406311637,0.007496930175153029
14342,cleaning products,baby bath body care,642,0.020993248806622095,117406,3.83914855045214,8536,0.27912518974038353,0.0054682043507146135,0.07521087160262417,0.019590508315643716
6645,tea,cocoa drink mixes,1354,0.04427548112798491,248088,8.112419174357106,21083,0.6894091348754106,0.005457740801651027,0.06422235924678651,0.0079165484261205
5984,soy lactosefree,body lotions soap,3464,0.11327198421516968,634898,20.7610150791694,40478,1.3236210672810733,0.005455994506204146,0.08557735065961758,0.004122021506813593
11220,energy granola bars,packaged meat,2482,0.08116081547980691,455041,14.879733536159073,33581,1.0980907915501192,0.005454453554734629,0.07391084244066586,0.004967215458600516
8231,marinades meat preparation,spirits,340,0.011117919928740673,62356,2.0390265149310394,27197,0.889335495005765,0.0054525627044711015,0.012501378828547266,0.006131052606233553
5736,fresh fruits,dog food care,19757,0.646049247153322,3626997,118.60194772877246,33976,1.1110071985261563,0.0054472060495225115,0.5814987049682129,0.004902943974394301
8368,other creams cheeses,digestion,1672,0.05467400623780708,307168,10.044321260798279,26460,0.8652357685719947,0.005443275341181374,0.06318972033257748,0.006291089133040676
6053,cat food care,beauty,343,0.011216019222229562,63032,2.0611315557305354,6131,0.20048225612679138,0.005441680416296485,0.05594519654216278,0.027142952805035238
14694,asian foods,packaged seafood,904,0.029560587104651672,166161,5.4334255684690556,20824,0.68093989587087,0.005440506496711022,0.04341144832885132,0.007989701484230161
10298,fresh herbs,baking supplies decor,2050,0.067034517217407,377003,12.327909314397118,23541,0.7697851560073065,0.005437622512287701,0.08708211205981053,0.007063818352241763
14569,buns rolls,seafood counter,611,0.019979556107236916,112412,3.6758459265576366,29443,0.9627791660644459,0.005435362772657724,0.020751961416975176,0.005645492719660591
6135,canned fruit applesauce,deodorants,473,0.015466988606748052,87027,2.8457624048191605,14758,0.4825831244363378,0.005435094855619519,0.03205041333514026,0.011262505007749222
5818,soap,first aid,347,0.011346818280214745,63851,2.087912662853002,10753,0.35162056762867194,0.005434527258774334,0.03227006416813912,0.015455658056139234
8312,candy chocolate,digestion,1622,0.053039018012992274,298528,9.76179529555028,26460,0.8652357685719947,0.005433326187158324,0.06130007558578988,0.0062795903550376935
8357,oils vinegars,digestion,1323,0.04326178842859974,243648,7.9672322199935515,26460,0.8652357685719947,0.005429964539007093,0.05000000000000001,0.00627570511557657
14022,canned meals beans,trail mix snack mix,1465,0.04790515498707378,269952,8.827366825304123,34993,1.1442628590188895,0.00542689070649597,0.04186551596033492,0.0047426958445099575
5673,granola,dog food care,552,0.018050270001955446,101724,3.3263508436212246,33976,1.1110071985261563,0.005426448035861743,0.016246762420532142,0.004884260014750921
14533,energy granola bars,seafood counter,2469,0.08073571854135507,455041,14.879733536159073,29443,0.9627791660644459,0.005425884700499516,0.08385694392555108,0.005635648227286548
14682,tea,packaged seafood,1345,0.04398118324751825,248088,8.112419174357106,20824,0.68093989587087,0.0054214633517139085,0.06458893584325777,0.007961735513793432
8334,cereal,digestion,2036,0.06657672051445886,376194,12.301455204919614,26460,0.8652357685719947,0.005412101203102654,0.07694633408919124,0.006255059487467691
10891,latino foods,bakery desserts,405,0.013243404620999918,74841,2.4472830746672964,34075,1.1142444752112897,0.0054114723213212,0.011885546588407922,0.004856629260194487
6670,pickled goods olives,cocoa drink mixes,608,0.019881456813748026,112381,3.6748322338582518,21083,0.6894091348754106,0.005410167199081695,0.028838400607124226,0.007847542084076701
6738,canned meat seafood,more household,361,0.011804614983162891,66735,2.18221878366032,17194,0.5622397507493151,0.005409455308308984,0.020995696173083635,0.009621260860868744
8489,canned meat seafood,diapers wipes,361,0.011804614983162891,66735,2.18221878366032,24184,0.7908111045784249,0.005409455308308984,0.014927224611313265,0.006840388655382781
8321,cookies cakes,digestion,1258,0.04113630373634049,232719,7.609856493813531,26460,0.8652357685719947,0.005405660904352459,0.04754346182917611,0.006247616084196436
8319,instant foods,digestion,1083,0.035413844949488675,200349,6.551365117068427,26460,0.8652357685719947,0.005405567285087523,0.040929705215419505,0.006247507883324099
8518,refrigerated,diapers wipes,3094,0.10117307135154012,572424,18.718129992027794,24184,0.7908111045784249,0.005405084343074365,0.12793582533906714,0.006834861462846772
8154,marinades meat preparation,white wines,337,0.011019820635251785,62356,2.0390265149310394,29897,0.9776248591457645,0.0054044518570787094,0.011272033983342809,0.0055281448773725405
6652,candy chocolate,cocoa drink mixes,1613,0.052744720132525603,298528,9.76179529555028,21083,0.6894091348754106,0.0054031782613356205,0.07650713845278187,0.007837404507719612
11225,candy chocolate,packaged meat,1613,0.052744720132525603,298528,9.76179529555028,33581,1.0980907915501192,0.0054031782613356205,0.04803311396325303,0.004920520509700502
14764,fruit vegetable snacks,bulk dried fruits vegetables,944,0.030868577684503518,174940,5.72049680098204,17142,0.5605393629955077,0.005396135817994741,0.055069420137673554,0.009626684893560254
8496,prepared meals,diapers wipes,530,0.017330875183036932,98308,3.214648448101877,24184,0.7908111045784249,0.005391219432803027,0.021915315911346343,0.006817328944409605
